dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,baseline_roc_auc,baseline_pr_auc,baseline_recall_adverse,baseline_f1_adverse,baseline_balanced_accuracy,baseline_mcc,baseline_gmean,baseline_ks_statistic,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic
German Credit,R2_F2,2,2,EqualConsensus,Top75,0.75,15,52,25.0,1.0191132000181824,0.352902400016319,0.765,0.4883720930232558,0.45652173913043476,0.8571428571428571,0.47191011235955055,0.6568322981366459,0.3213073974032018,0.7964426877470355,0.5276215140977536,0.6255432421712243,0.5036702428006776,132,22,25,21,0.8027950310559008,0.5495064512871637,0.4565217391304347,0.4827586206896552,0.6633258046301524,0.3405129144675902,0.6302643902213004,0.5211744776962168,-0.006352343308865249,-0.021884937189410092,5.551115123125783e-17,-0.010848508330104645,-0.006493506493506551,-0.01920551706438839,-0.004721148050076174,-0.017504234895539206
German Credit,R2_F3,2,3,Chi2,Top25,0.25,5,18,75.0,0.9701675000251271,0.2832555000204593,0.675,0.5,0.38461538461538464,0.8148148148148148,0.43478260869565216,0.5997150997150997,0.21571674297647797,0.6871225071225071,0.5464268503976923,0.559812748506421,0.3327635327635328,110,25,40,25,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.07321937321937322,-0.08831673910970439,-0.07692307692307687,-0.08695652173913043,-0.056980056980056926,-0.12326671027227315,-0.06721388024421915,-0.0928774928774928
German Credit,R2_F3,2,3,Chi2,Top50,0.5,10,41,50.0,0.9701675000251271,0.31593969999812543,0.745,0.6521739130434783,0.46153846153846156,0.8814814814814815,0.5405405405405406,0.6715099715099715,0.381771634006757,0.7752706552706553,0.6247169882009294,0.637838229363533,0.4398860398860399,119,16,35,30,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,0.01492877492877498,-0.010026601306467375,5.551115123125783e-17,0.018801410105757976,0.014814814814814836,0.04278818075800589,0.010811600612892769,0.014245014245014287
German Credit,R2_F3,2,3,Chi2,Top75,0.75,15,52,25.0,0.9701675000251271,0.36099139996804297,0.735,0.6428571428571429,0.4153846153846154,0.8888888888888888,0.5046728971962616,0.6521367521367522,0.3498924006676127,0.7536182336182335,0.6167265083174625,0.6076436202502,0.45299145299145305,120,15,38,27,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.006723646723646781,-0.01801708118993428,-0.0461538461538461,-0.017066233238520967,-0.004558404558404505,0.010908947418861559,-0.01938300850044017,0.02735042735042742
German Credit,R2_F3,2,3,MI,Top25,0.25,5,8,75.0,0.9701675000251271,0.2759444999974221,0.7,0.5555555555555556,0.38461538461538464,0.8518518518518519,0.45454545454545453,0.6182336182336182,0.26522987005040677,0.69994301994302,0.5145955603538735,0.5723943812052383,0.33447293447293447,115,20,40,25,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.06039886039886033,-0.12014802915352318,-0.07692307692307687,-0.06719367588932806,-0.038461538461538436,-0.07375358319834435,-0.05463224754540186,-0.09116809116809116
German Credit,R2_F3,2,3,MI,Top50,0.5,10,27,50.0,0.9701675000251271,0.292551199963782,0.69,0.5319148936170213,0.38461538461538464,0.837037037037037,0.44642857142857145,0.6108262108262108,0.24485072749158443,0.7178347578347578,0.5759884624000093,0.5673952078906923,0.37037037037037035,113,22,40,25,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.04250712250712252,-0.058755127107387395,-0.07692307692307687,-0.07531055900621114,-0.045868945868945854,-0.09413272575716669,-0.05963142085994788,-0.05527065527065528
German Credit,R2_F3,2,3,MI,Top75,0.75,15,51,25.0,0.9701675000251271,0.33283440000377595,0.74,0.6382978723404256,0.46153846153846156,0.8740740740740741,0.5357142857142857,0.6678062678062678,0.3707379909834016,0.7619373219373219,0.6241098609852156,0.6351525827852733,0.4524216524216524,118,17,35,30,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,0.0015954415954415602,-0.01063372852218114,5.551115123125783e-17,0.013975155279503104,0.011111111111111183,0.03175453773465048,0.00812595403463312,0.02678062678062676
German Credit,R2_F3,2,3,L1,Top25,0.25,5,12,75.0,0.9701675000251271,0.27212400001008064,0.65,0.45098039215686275,0.35384615384615387,0.7925925925925926,0.39655172413793105,0.5732193732193732,0.15736253488996949,0.6664957264957265,0.49156590975045195,0.5295808157928689,0.2934472934472934,107,28,42,23,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.0938461538461538,-0.1431776797569448,-0.10769230769230764,-0.12518740629685154,-0.08347578347578344,-0.18162091835878164,-0.09744581295777133,-0.1321937321937322
German Credit,R2_F3,2,3,L1,Top50,0.5,10,31,50.0,0.9701675000251271,0.3040414999704808,0.72,0.5882352941176471,0.46153846153846156,0.8444444444444444,0.5172413793103449,0.652991452991453,0.3288080981942164,0.7417663817663819,0.5728015980907512,0.6242944735808493,0.44102564102564107,114,21,35,30,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.01857549857549845,-0.06194199141664558,5.551115123125783e-17,-0.004497751124437732,-0.0037037037037036535,-0.010175355054534707,-0.002732155169790862,0.015384615384615441
German Credit,R2_F3,2,3,L1,Top75,0.75,15,48,25.0,0.9701675000251271,0.31908390001626685,0.69,0.5319148936170213,0.38461538461538464,0.837037037037037,0.44642857142857145,0.6108262108262108,0.24485072749158443,0.7457549857549858,0.5964994857045683,0.5673952078906923,0.45868945868945865,113,22,40,25,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.01458689458689455,-0.03824410380282839,-0.07692307692307687,-0.07531055900621114,-0.045868945868945854,-0.09413272575716669,-0.05963142085994788,0.033048433048433024
German Credit,R2_F3,2,3,RF,Top25,0.25,5,5,75.0,0.9701675000251271,0.22862660000100732,0.655,0.4473684210526316,0.26153846153846155,0.8444444444444444,0.3300970873786408,0.552991452991453,0.12653482838605554,0.607977207977208,0.4490492510694949,0.46995180694907523,0.24387464387464391,114,21,48,17,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.15236467236467233,-0.18569433843790184,-0.19999999999999996,-0.1916420430561418,-0.10370370370370363,-0.21244862486269558,-0.15707482180156496,-0.1817663817663817
German Credit,R2_F3,2,3,RF,Top50,0.5,10,21,50.0,0.9701675000251271,0.2857140999985859,0.69,0.5319148936170213,0.38461538461538464,0.837037037037037,0.44642857142857145,0.6108262108262108,0.24485072749158443,0.7205698005698007,0.5448928583206638,0.5673952078906923,0.3863247863247864,113,22,40,25,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.03977207977207964,-0.08985073118673292,-0.07692307692307687,-0.07531055900621114,-0.045868945868945854,-0.09413272575716669,-0.05963142085994788,-0.03931623931623923
German Credit,R2_F3,2,3,RF,Top75,0.75,15,41,25.0,0.9701675000251271,0.31655499996850267,0.7,0.5555555555555556,0.38461538461538464,0.8518518518518519,0.45454545454545453,0.6182336182336182,0.26522987005040677,0.7376638176638177,0.5885042920129749,0.5723943812052383,0.44558404558404563,115,20,40,25,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.022678062678062605,-0.046239297494421794,-0.07692307692307687,-0.06719367588932806,-0.038461538461538436,-0.07375358319834435,-0.05463224754540186,0.01994301994302
German Credit,R2_F3,2,3,RFE,Top25,0.25,5,14,75.0,0.9701675000251271,0.2588176000281237,0.665,0.475,0.2923076923076923,0.8444444444444444,0.3619047619047619,0.5683760683760684,0.16012815380508713,0.6257549857549858,0.4754345903415941,0.4968275423500662,0.22336182336182336,114,21,46,19,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.13458689458689455,-0.15930899916580266,-0.16923076923076918,-0.1598343685300207,-0.0883190883190883,-0.178855299443664,-0.13019908640057398,-0.20227920227920226
German Credit,R2_F3,2,3,RFE,Top50,0.5,10,28,50.0,0.9701675000251271,0.29350739996880293,0.71,0.5714285714285714,0.4307692307692308,0.8444444444444444,0.49122807017543857,0.6376068376068376,0.29971402002909997,0.7285470085470086,0.5704512465366055,0.6031257611482731,0.41424501424501425,114,21,37,28,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.031794871794871726,-0.06429234297079123,-0.030769230769230715,-0.030511060259344025,-0.019088319088319095,-0.03926943321965115,-0.023900867602367093,-0.011396011396011374
German Credit,R2_F3,2,3,RFE,Top75,0.75,15,52,25.0,0.9701675000251271,0.3217912000254728,0.71,0.5714285714285714,0.4307692307692308,0.8444444444444444,0.49122807017543857,0.6376068376068376,0.29971402002909997,0.7457549857549858,0.617797153233038,0.6031257611482731,0.4307692307692308,114,21,37,28,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.01458689458689455,-0.016946436274358767,-0.030769230769230715,-0.030511060259344025,-0.019088319088319095,-0.03926943321965115,-0.023900867602367093,0.0051282051282051655
German Credit,R2_F3,2,3,EqualConsensus,Top25,0.25,5,16,75.0,0.9701675000251271,0.27022379997652024,0.71,0.5636363636363636,0.47692307692307695,0.8222222222222222,0.5166666666666667,0.6495726495726496,0.3137909393802942,0.7135612535612536,0.5497837997237558,0.6262082338461801,0.36125356125356123,111,24,34,31,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.04678062678062678,-0.08495978978364094,0.015384615384615441,-0.005072463768115876,-0.00712250712250706,-0.025192513868456945,-0.000818394904460118,-0.0643874643874644
German Credit,R2_F3,2,3,EqualConsensus,Top50,0.5,10,27,50.0,0.9701675000251271,0.2971510000061244,0.7,0.5555555555555556,0.38461538461538464,0.8518518518518519,0.45454545454545453,0.6182336182336182,0.26522987005040677,0.7230769230769232,0.5741474874613465,0.5723943812052383,0.41196581196581195,115,20,40,25,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,-0.037264957264957155,-0.06059610204605026,-0.07692307692307687,-0.06719367588932806,-0.038461538461538436,-0.07375358319834435,-0.05463224754540186,-0.013675213675213682
German Credit,R2_F3,2,3,EqualConsensus,Top75,0.75,15,50,25.0,0.9701675000251271,0.3221551000024192,0.73,0.6170212765957447,0.4461538461538462,0.8666666666666667,0.5178571428571429,0.6564102564102564,0.3455605382850382,0.7625071225071225,0.6365437973766338,0.621825270205921,0.4558404558404559,117,18,36,29,0.7603418803418803,0.6347435895073967,0.4615384615384615,0.5217391304347826,0.6566951566951567,0.3389834532487511,0.6270266287506402,0.4256410256410256,0.002165242165242165,0.0018002078692370693,-0.01538461538461533,-0.0038819875776396895,-0.0002849002849002469,0.006577085036287067,-0.005201358544719148,0.030199430199430277
German Credit,R2_F4,2,4,Chi2,Top25,0.25,5,18,75.0,0.9339409999665804,0.2308191999909468,0.765,0.6037735849056604,0.5517241379310345,0.852112676056338,0.5765765765765766,0.7019184069936862,0.4152096836747386,0.7844827586206896,0.568601819681009,0.6856610909314381,0.48858669256920834,121,21,26,32,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.015541525012141899,-0.05134789895280467,0.03448275862068961,0.010538840727519982,0.006677999028654624,0.00033640984573718447,0.013592961449484853,-0.026711996114618775
German Credit,R2_F4,2,4,Chi2,Top50,0.5,10,33,50.0,0.9339409999665804,0.3058053000131622,0.75,0.5869565217391305,0.46551724137931033,0.8661971830985915,0.5192307692307693,0.6658572122389509,0.35767060537986484,0.769669742593492,0.5740239527386098,0.635003719017917,0.5160271976687713,123,19,31,27,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.030354541039339544,-0.04592576589520381,-0.05172413793103453,-0.046806966618287316,-0.029383195726080724,-0.05720266844913657,-0.0370644104640363,0.0007285089849441428
German Credit,R2_F4,2,4,Chi2,Top75,0.75,15,52,25.0,0.9339409999665804,0.33745759999146685,0.745,0.574468085106383,0.46551724137931033,0.8591549295774648,0.5142857142857142,0.6623360854783875,0.3474630196327308,0.7822972316658572,0.5735068261245262,0.632417135073313,0.4611461874696455,122,20,31,27,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.017727051966974328,-0.04644289250928746,-0.05172413793103453,-0.051752021563342354,-0.0329043224866441,-0.06741025419627061,-0.03965099440864028,-0.054152501214181636
German Credit,R2_F4,2,4,MI,Top25,0.25,5,10,75.0,0.9339409999665804,0.2745708000147715,0.755,0.5882352941176471,0.5172413793103449,0.852112676056338,0.5504587155963303,0.6846770276833414,0.38452343962177593,0.7487858183584264,0.6019126445960921,0.6638884965799674,0.41646430305973775,121,21,28,30,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.05123846527440512,-0.01803707403772159,0.0,-0.015579020252726283,-0.010563380281690238,-0.03034983420722548,-0.008179632901985867,-0.09883438562408936
German Credit,R2_F4,2,4,MI,Top50,0.5,10,26,50.0,0.9339409999665804,0.29231519997119904,0.75,0.5869565217391305,0.46551724137931033,0.8661971830985915,0.5192307692307693,0.6658572122389509,0.35767060537986484,0.7711267605633803,0.5962689658454925,0.635003719017917,0.44730451675570665,123,19,31,27,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.02889752306945126,-0.023680752788321158,-0.05172413793103453,-0.046806966618287316,-0.029383195726080724,-0.05720266844913657,-0.0370644104640363,-0.06799417192812046
German Credit,R2_F4,2,4,MI,Top75,0.75,15,50,25.0,0.9339409999665804,0.3246345999650657,0.725,0.5306122448979592,0.4482758620689655,0.8380281690140845,0.48598130841121495,0.643152015541525,0.3020641036352009,0.7780475959203497,0.5552491723198816,0.6129174495010445,0.48785818358426425,119,23,32,26,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.021976687712481846,-0.06470054631393207,-0.06896551724137934,-0.08005642743784164,-0.0520883924235066,-0.11280917019380049,-0.05915067998090873,-0.027440505099562862
German Credit,R2_F4,2,4,L1,Top25,0.25,5,14,75.0,0.9339409999665804,0.2722305000061169,0.695,0.4716981132075472,0.43103448275862066,0.8028169014084507,0.45045045045045046,0.6169256920835358,0.24043711688440966,0.7111461874696454,0.5094437894485446,0.588253149459032,0.38319572608062163,114,28,33,25,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.0888780961631861,-0.11050592918526903,-0.0862068965517242,-0.11558728539860613,-0.07831471588149586,-0.17443615694459175,-0.08381498002292131,-0.13210296260320548
German Credit,R2_F4,2,4,L1,Top50,0.5,10,26,50.0,0.9339409999665804,0.2956241999636404,0.735,0.5510204081632653,0.46551724137931033,0.8450704225352113,0.5046728971962616,0.6552938319572608,0.327684468659391,0.775133559980573,0.5869087360430603,0.6272119672565565,0.46673142302088394,120,22,31,27,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.02489072365225853,-0.03304098259075339,-0.05172413793103453,-0.06136483865279496,-0.03994657600777085,-0.08718880516961042,-0.04485616222539679,-0.04856726566294317
German Credit,R2_F4,2,4,L1,Top75,0.75,15,51,25.0,0.9339409999665804,0.3263982000062242,0.755,0.5957446808510638,0.4827586206896552,0.8661971830985915,0.5333333333333333,0.6744779018941234,0.37345127839359327,0.7849684312773191,0.5875632328549177,0.6466561353284609,0.4698882952889752,123,19,30,28,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.015055852355512434,-0.03238648577889591,-0.03448275862068967,-0.03270440251572326,-0.020762506070908238,-0.04142199543540814,-0.02541199415349238,-0.04541039339485192
German Credit,R2_F4,2,4,RF,Top25,0.25,5,5,75.0,0.9339409999665804,0.3010923999827355,0.69,0.45454545454545453,0.3448275862068966,0.8309859154929577,0.39215686274509803,0.5879067508499272,0.19258468850535823,0.6317387081107333,0.4948604055800259,0.5353007261450005,0.25522098105876634,118,24,38,20,0.8000242836328315,0.6199497186338137,0.5172413793103449,0.5660377358490566,0.6952404079650316,0.4148732738290014,0.6720681294819533,0.5152986886838271,-0.16828557552209822,-0.12508931305378773,-0.1724137931034483,-0.17388087310395856,-0.10733365711510445,-0.22228858532364318,-0.1367674033369528,-0.26007770762506077
